mapping_id	record_type	record_id	original_pw_id	corrected_pw_id	mapping_disposition	module	actual_requirement_text	semantic_check
CANDIDATE-PNC-006-ADDED-PW-192	CANDIDATE	PNC-006		PW-192	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	ルール変更は能力値直接補正でなくengine物理/確率条件へ作用	CORRECTED
CANDIDATE-PNC-006-ADDED-PW-198	CANDIDATE	PNC-006		PW-198	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	制度変更に施行日・経過措置・対象世代を持たせる	CORRECTED
CANDIDATE-PNC-006-ADDED-PW-225	CANDIDATE	PNC-006		PW-225	ADDED_SEMANTICALLY_REQUIRED	QA	20/50/100年simulationで能力・年齢・career・talent equilibriumを検証	CORRECTED
CANDIDATE-PNC-006-ADDED-PW-226	CANDIDATE	PNC-006		PW-226	ADDED_SEMANTICALLY_REQUIRED	QA	球団別優勝回数/連覇/王朝duration/再建速度等を長期QA	CORRECTED
CANDIDATE_DEPENDENCY-PNC-006-PW-190	CANDIDATE_DEPENDENCY	PNC-006	PW-190	PW-190	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	DH/ABS/申告敬遠/牽制制限/base size/延長/tie-break等を変更可能	PASS
CANDIDATE_DEPENDENCY-PNC-006-PW-191	CANDIDATE_DEPENDENCY	PNC-006	PW-191	PW-191	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	ボール反発係数やMLB球導入等の用具変更を可能にする	PASS
CANDIDATE_DEPENDENCY-PNC-006-PW-193	CANDIDATE_DEPENDENCY	PNC-006	PW-193	PW-193	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	Rule Proposal Engineで提案主体/目的/試験/採決/施行/副作用/再改正を一般化	PASS
CANDIDATE_DEPENDENCY-PNC-006-PW-213	CANDIDATE_DEPENDENCY	PNC-006	PW-213	PW-213	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	選手のdraft/二軍/一軍/海外/受賞/移籍/契約/代表/引退後staffを一生涯保存	PASS
CANDIDATE_DEPENDENCY-PNC-006-PW-214	CANDIDATE_DEPENDENCY	PNC-006	PW-214	PW-214	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	球団の順位/人事/補強/革新/不祥事/制度議論等を球団史に保存	PASS
CANDIDATE_DEPENDENCY-PNC-006-PW-216	CANDIDATE_DEPENDENCY	PNC-006	PW-216	PW-216	RETAINED_SEMANTICALLY_CONSISTENT	HISTORY	ニュースで数字を物語化する	PASS
CANDIDATE_DEPENDENCY-PNC-006-ADDED-PW-192	CANDIDATE_DEPENDENCY	PNC-006		PW-192	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	ルール変更は能力値直接補正でなくengine物理/確率条件へ作用	CORRECTED
CANDIDATE_DEPENDENCY-PNC-006-ADDED-PW-198	CANDIDATE_DEPENDENCY	PNC-006		PW-198	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	制度変更に施行日・経過措置・対象世代を持たせる	CORRECTED
CANDIDATE_DEPENDENCY-PNC-006-ADDED-PW-225	CANDIDATE_DEPENDENCY	PNC-006		PW-225	ADDED_SEMANTICALLY_REQUIRED	QA	20/50/100年simulationで能力・年齢・career・talent equilibriumを検証	CORRECTED
CANDIDATE_DEPENDENCY-PNC-006-ADDED-PW-226	CANDIDATE_DEPENDENCY	PNC-006		PW-226	ADDED_SEMANTICALLY_REQUIRED	QA	球団別優勝回数/連覇/王朝duration/再建速度等を長期QA	CORRECTED
CANDIDATE_CONFLICT-PNC-006-PW-213	CANDIDATE_CONFLICT	PNC-006	PW-213		REMOVED_SEMANTICALLY_MISMATCHED	HISTORY	選手のdraft/二軍/一軍/海外/受賞/移籍/契約/代表/引退後staffを一生涯保存	CORRECTED
CANDIDATE_CONFLICT-PNC-006-PW-214	CANDIDATE_CONFLICT	PNC-006	PW-214		REMOVED_SEMANTICALLY_MISMATCHED	HISTORY	球団の順位/人事/補強/革新/不祥事/制度議論等を球団史に保存	CORRECTED
CANDIDATE_CONFLICT-PNC-006-PW-216	CANDIDATE_CONFLICT	PNC-006	PW-216		REMOVED_SEMANTICALLY_MISMATCHED	HISTORY	ニュースで数字を物語化する	CORRECTED
CANDIDATE_CONFLICT-PNC-006-ADDED-PW-190	CANDIDATE_CONFLICT	PNC-006		PW-190	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	DH/ABS/申告敬遠/牽制制限/base size/延長/tie-break等を変更可能	CORRECTED
CANDIDATE_CONFLICT-PNC-006-ADDED-PW-191	CANDIDATE_CONFLICT	PNC-006		PW-191	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	ボール反発係数やMLB球導入等の用具変更を可能にする	CORRECTED
CANDIDATE_CONFLICT-PNC-006-ADDED-PW-193	CANDIDATE_CONFLICT	PNC-006		PW-193	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	Rule Proposal Engineで提案主体/目的/試験/採決/施行/副作用/再改正を一般化	CORRECTED
CANDIDATE-PNC-007-PW-108	CANDIDATE	PNC-007	PW-108		REMOVED_SEMANTICALLY_MISMATCHED	REPUTATION	球団にも選手から見た評判を持たせる	CORRECTED
CANDIDATE-PNC-007-PW-111	CANDIDATE	PNC-007	PW-111		REMOVED_SEMANTICALLY_MISMATCHED	REPUTATION	悪評/好評はFA・代理人・若手の球団選好へ影響する	CORRECTED
CANDIDATE-PNC-007-PW-112	CANDIDATE	PNC-007	PW-112		REMOVED_SEMANTICALLY_MISMATCHED	KNOWLEDGE	移籍捕手等が旧リーグ/古巣の情報を持ち込む	CORRECTED
CANDIDATE-PNC-007-PW-121	CANDIDATE	PNC-007	PW-121		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	特定打者/投手への重点対策をユーザーが指定可能	CORRECTED
CANDIDATE-PNC-007-PW-123	CANDIDATE	PNC-007	PW-123		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	相手研究→対策→本人再適応→再研究cycleを持つ	CORRECTED
CANDIDATE-PNC-007-PW-142	CANDIDATE	PNC-007	PW-142		REMOVED_SEMANTICALLY_MISMATCHED	FINANCE	売店価格等の細かすぎる経営操作は前面に出さない	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-129	CANDIDATE	PNC-007		PW-129	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	FA契約を金額だけでなく年数/role/優勝/愛着/地域等で選ぶ	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-130	CANDIDATE	PNC-007		PW-130	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	起用約束を破ると本人不満・球団信頼低下	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-131	CANDIDATE	PNC-007		PW-131	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	代理人を独立人物として実装する	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-132	CANDIDATE	PNC-007		PW-132	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	代理人に交渉力/国際network/方針差を持たせる	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-138	CANDIDATE	PNC-007		PW-138	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	長期高額契約が将来財務・若手起用を圧迫する	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-139	CANDIDATE	PNC-007		PW-139	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	FA/契約市場価格を供給・年齢・希少性等で変動させる	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-140	CANDIDATE	PNC-007		PW-140	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	高額契約へのsunk-cost biasを一部GM/監督の失敗要因として持つ	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-141	CANDIDATE	PNC-007		PW-141	ADDED_SEMANTICALLY_REQUIRED	FINANCE	球団財務を選手年俸/スタッフ/スカウト/多軍/海外/R&D/医療等まで持つ	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-247	CANDIDATE	PNC-007		PW-247	ADDED_SEMANTICALLY_REQUIRED	FINANCE	球団ごとの市場規模・資金力差は残すが資金は選択肢を増やす要因であり勝利を自動保証せず小規模球団にも合理的な勝ち筋を残す	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-253	CANDIDATE	PNC-007		PW-253	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	FA直前だけでなく権利取得前の早期延長契約・残留交渉を可能にしroleや将来posting方針も交渉材料にできる案を保持する	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-254	CANDIDATE	PNC-007		PW-254	ADDED_SEMANTICALLY_REQUIRED	AGENT	代理人は金額交渉だけでなく交渉時期・市場形成・メディアへの情報発信等で差を持ち得る	CORRECTED
CANDIDATE-PNC-007-ADDED-PW-259	CANDIDATE	PNC-007		PW-259	ADDED_SEMANTICALLY_REQUIRED	PRESSURE	大型FA・高額年俸・高い世間期待は能力値を直接下げず心理適応・起用・ファン/メディア評価を介して成績文脈に作用させる	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-PW-108	CANDIDATE_DEPENDENCY	PNC-007	PW-108		REMOVED_SEMANTICALLY_MISMATCHED	REPUTATION	球団にも選手から見た評判を持たせる	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-PW-111	CANDIDATE_DEPENDENCY	PNC-007	PW-111		REMOVED_SEMANTICALLY_MISMATCHED	REPUTATION	悪評/好評はFA・代理人・若手の球団選好へ影響する	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-PW-112	CANDIDATE_DEPENDENCY	PNC-007	PW-112		REMOVED_SEMANTICALLY_MISMATCHED	KNOWLEDGE	移籍捕手等が旧リーグ/古巣の情報を持ち込む	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-PW-121	CANDIDATE_DEPENDENCY	PNC-007	PW-121		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	特定打者/投手への重点対策をユーザーが指定可能	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-PW-123	CANDIDATE_DEPENDENCY	PNC-007	PW-123		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	相手研究→対策→本人再適応→再研究cycleを持つ	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-PW-124	CANDIDATE_DEPENDENCY	PNC-007	PW-124		REMOVED_SEMANTICALLY_MISMATCHED	TRANSFER	移籍覚醒を出場機会/役割/コーチ/フォーム/球場/適応等から自然発生	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-129	CANDIDATE_DEPENDENCY	PNC-007		PW-129	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	FA契約を金額だけでなく年数/role/優勝/愛着/地域等で選ぶ	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-130	CANDIDATE_DEPENDENCY	PNC-007		PW-130	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	起用約束を破ると本人不満・球団信頼低下	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-131	CANDIDATE_DEPENDENCY	PNC-007		PW-131	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	代理人を独立人物として実装する	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-132	CANDIDATE_DEPENDENCY	PNC-007		PW-132	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	代理人に交渉力/国際network/方針差を持たせる	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-138	CANDIDATE_DEPENDENCY	PNC-007		PW-138	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	長期高額契約が将来財務・若手起用を圧迫する	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-139	CANDIDATE_DEPENDENCY	PNC-007		PW-139	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	FA/契約市場価格を供給・年齢・希少性等で変動させる	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-140	CANDIDATE_DEPENDENCY	PNC-007		PW-140	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	高額契約へのsunk-cost biasを一部GM/監督の失敗要因として持つ	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-141	CANDIDATE_DEPENDENCY	PNC-007		PW-141	ADDED_SEMANTICALLY_REQUIRED	FINANCE	球団財務を選手年俸/スタッフ/スカウト/多軍/海外/R&D/医療等まで持つ	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-247	CANDIDATE_DEPENDENCY	PNC-007		PW-247	ADDED_SEMANTICALLY_REQUIRED	FINANCE	球団ごとの市場規模・資金力差は残すが資金は選択肢を増やす要因であり勝利を自動保証せず小規模球団にも合理的な勝ち筋を残す	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-253	CANDIDATE_DEPENDENCY	PNC-007		PW-253	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	FA直前だけでなく権利取得前の早期延長契約・残留交渉を可能にしroleや将来posting方針も交渉材料にできる案を保持する	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-254	CANDIDATE_DEPENDENCY	PNC-007		PW-254	ADDED_SEMANTICALLY_REQUIRED	AGENT	代理人は金額交渉だけでなく交渉時期・市場形成・メディアへの情報発信等で差を持ち得る	CORRECTED
CANDIDATE_DEPENDENCY-PNC-007-ADDED-PW-259	CANDIDATE_DEPENDENCY	PNC-007		PW-259	ADDED_SEMANTICALLY_REQUIRED	PRESSURE	大型FA・高額年俸・高い世間期待は能力値を直接下げず心理適応・起用・ファン/メディア評価を介して成績文脈に作用させる	CORRECTED
CANDIDATE_CONFLICT-PNC-007-PW-121	CANDIDATE_CONFLICT	PNC-007	PW-121		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	特定打者/投手への重点対策をユーザーが指定可能	CORRECTED
CANDIDATE_CONFLICT-PNC-007-PW-123	CANDIDATE_CONFLICT	PNC-007	PW-123		REMOVED_SEMANTICALLY_MISMATCHED	RESEARCH	相手研究→対策→本人再適応→再研究cycleを持つ	CORRECTED
CANDIDATE_CONFLICT-PNC-007-ADDED-PW-129	CANDIDATE_CONFLICT	PNC-007		PW-129	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	FA契約を金額だけでなく年数/role/優勝/愛着/地域等で選ぶ	CORRECTED
CANDIDATE_CONFLICT-PNC-007-ADDED-PW-139	CANDIDATE_CONFLICT	PNC-007		PW-139	ADDED_SEMANTICALLY_REQUIRED	CONTRACT	FA/契約市場価格を供給・年齢・希少性等で変動させる	CORRECTED
CANDIDATE_CONFLICT-PNC-007-ADDED-PW-141	CANDIDATE_CONFLICT	PNC-007		PW-141	ADDED_SEMANTICALLY_REQUIRED	FINANCE	球団財務を選手年俸/スタッフ/スカウト/多軍/海外/R&D/医療等まで持つ	CORRECTED
CANDIDATE-PNC-008-PW-145	CANDIDATE	PNC-008	PW-145	PW-145	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	球団固有の革新的な獲得・育成・分析施策を大量に導入する	PASS
CANDIDATE-PNC-008-PW-153	CANDIDATE	PNC-008	PW-153	PW-153	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	AI活用・AI開発・映像解析・scouting・mechanics等を継続革新領域にする	PASS
CANDIDATE-PNC-008-PW-157	CANDIDATE	PNC-008	PW-157	PW-157	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	成功した組織人材を他球団が引き抜きノウハウが拡散する	PASS
CANDIDATE-PNC-008-PW-158	CANDIDATE	PNC-008	PW-158	PW-158	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	新施策をスタッフが提案しユーザーが承認/実験/却下可能	PASS
CANDIDATE-PNC-008-PW-179	CANDIDATE	PNC-008	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
CANDIDATE-PNC-008-PW-185	CANDIDATE	PNC-008	PW-185	PW-185	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	オールスターに人気/名誉/交流/歴史価値を持たせる	PASS
CANDIDATE-PNC-008-ADDED-PW-155	CANDIDATE	PNC-008		PW-155	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	CORRECTED
CANDIDATE-PNC-008-ADDED-PW-156	CANDIDATE	PNC-008		PW-156	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	Knowledge Capitalを人材・実績・研究で蓄積する	CORRECTED
CANDIDATE-PNC-008-ADDED-PW-168	CANDIDATE	PNC-008		PW-168	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	CORRECTED
CANDIDATE-PNC-008-ADDED-PW-175	CANDIDATE	PNC-008		PW-175	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	CORRECTED
CANDIDATE-PNC-008-ADDED-PW-177	CANDIDATE	PNC-008		PW-177	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	NPB球団が海外academy/coach/scout等で世界普及へ関与できる	CORRECTED
CANDIDATE-PNC-008-ADDED-PW-182	CANDIDATE	PNC-008		PW-182	ADDED_SEMANTICALLY_REQUIRED	INTERNATIONAL	国際大会が人気/スカウト露出/海外評価/知識交流/国の普及へ影響	CORRECTED
CANDIDATE-PNC-008-ADDED-PW-257	CANDIDATE	PNC-008		PW-257	ADDED_SEMANTICALLY_REQUIRED	INTERNATIONAL	オールスター・代表活動で生まれた他球団選手/コーチとの関係や知識交換が大会後のcareerや移籍判断へ弱く持続し得る	CORRECTED
CANDIDATE_DEPENDENCY-PNC-008-PW-145	CANDIDATE_DEPENDENCY	PNC-008	PW-145	PW-145	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	球団固有の革新的な獲得・育成・分析施策を大量に導入する	PASS
CANDIDATE_DEPENDENCY-PNC-008-PW-153	CANDIDATE_DEPENDENCY	PNC-008	PW-153	PW-153	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	AI活用・AI開発・映像解析・scouting・mechanics等を継続革新領域にする	PASS
CANDIDATE_DEPENDENCY-PNC-008-PW-157	CANDIDATE_DEPENDENCY	PNC-008	PW-157	PW-157	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	成功した組織人材を他球団が引き抜きノウハウが拡散する	PASS
CANDIDATE_DEPENDENCY-PNC-008-PW-158	CANDIDATE_DEPENDENCY	PNC-008	PW-158	PW-158	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	新施策をスタッフが提案しユーザーが承認/実験/却下可能	PASS
CANDIDATE_DEPENDENCY-PNC-008-PW-179	CANDIDATE_DEPENDENCY	PNC-008	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
CANDIDATE_DEPENDENCY-PNC-008-PW-185	CANDIDATE_DEPENDENCY	PNC-008	PW-185	PW-185	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	オールスターに人気/名誉/交流/歴史価値を持たせる	PASS
CANDIDATE_DEPENDENCY-PNC-008-ADDED-PW-155	CANDIDATE_DEPENDENCY	PNC-008		PW-155	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	Network Capitalを蓄積し一朝一夕で海外pipelineを作れないようにする	CORRECTED
CANDIDATE_DEPENDENCY-PNC-008-ADDED-PW-156	CANDIDATE_DEPENDENCY	PNC-008		PW-156	ADDED_SEMANTICALLY_REQUIRED	INNOVATION	Knowledge Capitalを人材・実績・研究で蓄積する	CORRECTED
CANDIDATE_DEPENDENCY-PNC-008-ADDED-PW-168	CANDIDATE_DEPENDENCY	PNC-008		PW-168	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	CORRECTED
CANDIDATE_DEPENDENCY-PNC-008-ADDED-PW-175	CANDIDATE_DEPENDENCY	PNC-008		PW-175	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	CORRECTED
CANDIDATE_DEPENDENCY-PNC-008-ADDED-PW-177	CANDIDATE_DEPENDENCY	PNC-008		PW-177	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	NPB球団が海外academy/coach/scout等で世界普及へ関与できる	CORRECTED
CANDIDATE_DEPENDENCY-PNC-008-ADDED-PW-182	CANDIDATE_DEPENDENCY	PNC-008		PW-182	ADDED_SEMANTICALLY_REQUIRED	INTERNATIONAL	国際大会が人気/スカウト露出/海外評価/知識交流/国の普及へ影響	CORRECTED
CANDIDATE_DEPENDENCY-PNC-008-ADDED-PW-257	CANDIDATE_DEPENDENCY	PNC-008		PW-257	ADDED_SEMANTICALLY_REQUIRED	INTERNATIONAL	オールスター・代表活動で生まれた他球団選手/コーチとの関係や知識交換が大会後のcareerや移籍判断へ弱く持続し得る	CORRECTED
CANDIDATE_CONFLICT-PNC-008-PW-145	CANDIDATE_CONFLICT	PNC-008	PW-145	PW-145	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	球団固有の革新的な獲得・育成・分析施策を大量に導入する	PASS
CANDIDATE_CONFLICT-PNC-008-PW-157	CANDIDATE_CONFLICT	PNC-008	PW-157	PW-157	RETAINED_SEMANTICALLY_CONSISTENT	INNOVATION	成功した組織人材を他球団が引き抜きノウハウが拡散する	PASS
CANDIDATE_CONFLICT-PNC-008-PW-179	CANDIDATE_CONFLICT	PNC-008	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
CANDIDATE-PNC-009-ADDED-PW-168	CANDIDATE	PNC-009		PW-168	ADDED_SEMANTICALLY_REQUIRED	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	CORRECTED
CANDIDATE-PNC-009-ADDED-PW-174	CANDIDATE	PNC-009		PW-174	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	世界中で野球普及・競技人口増加・league発展を起こせる	CORRECTED
CANDIDATE-PNC-009-ADDED-PW-175	CANDIDATE	PNC-009		PW-175	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	CORRECTED
CANDIDATE-PNC-009-ADDED-PW-178	CANDIDATE	PNC-009		PW-178	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	市場を開拓した球団だけが永遠に独占せず他球団/MLBが参入する	CORRECTED
CANDIDATE-PNC-009-ADDED-PW-179	CANDIDATE	PNC-009		PW-179	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	CORRECTED
CANDIDATE-PNC-009-ADDED-PW-180	CANDIDATE	PNC-009		PW-180	ADDED_SEMANTICALLY_REQUIRED	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	CORRECTED
CANDIDATE-PNC-009-ADDED-PW-181	CANDIDATE	PNC-009		PW-181	ADDED_SEMANTICALLY_REQUIRED	INTERNATIONAL	WBC/Premier12/五輪/U-18/U-23等を意味ある大会として実装	CORRECTED
CANDIDATE-PNC-009-ADDED-PW-203	CANDIDATE	PNC-009		PW-203	ADDED_SEMANTICALLY_REQUIRED	GOVERNANCE	league/地区/CS/Japan Series/interleague/試合数を変更可能	CORRECTED
CANDIDATE_DEPENDENCY-PNC-009-PW-168	CANDIDATE_DEPENDENCY	PNC-009	PW-168	PW-168	RETAINED_SEMANTICALLY_CONSISTENT	GLOBAL	国・地域ごとに異なる契約/移籍/政府/連盟制度を持つ	PASS
CANDIDATE_DEPENDENCY-PNC-009-PW-174	CANDIDATE_DEPENDENCY	PNC-009	PW-174	PW-174	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	世界中で野球普及・競技人口増加・league発展を起こせる	PASS
CANDIDATE_DEPENDENCY-PNC-009-PW-175	CANDIDATE_DEPENDENCY	PNC-009	PW-175	PW-175	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	国ごとに人気/競技人口/施設/指導/league quality等のecosystem stateを持つ	PASS
CANDIDATE_DEPENDENCY-PNC-009-PW-178	CANDIDATE_DEPENDENCY	PNC-009	PW-178	PW-178	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	市場を開拓した球団だけが永遠に独占せず他球団/MLBが参入する	PASS
CANDIDATE_DEPENDENCY-PNC-009-PW-179	CANDIDATE_DEPENDENCY	PNC-009	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
CANDIDATE_DEPENDENCY-PNC-009-PW-180	CANDIDATE_DEPENDENCY	PNC-009	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
CANDIDATE_DEPENDENCY-PNC-009-PW-181	CANDIDATE_DEPENDENCY	PNC-009	PW-181	PW-181	RETAINED_SEMANTICALLY_CONSISTENT	INTERNATIONAL	WBC/Premier12/五輪/U-18/U-23等を意味ある大会として実装	PASS
CANDIDATE_DEPENDENCY-PNC-009-PW-203	CANDIDATE_DEPENDENCY	PNC-009	PW-203	PW-203	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	league/地区/CS/Japan Series/interleague/試合数を変更可能	PASS
CANDIDATE_CONFLICT-PNC-009-PW-179	CANDIDATE_CONFLICT	PNC-009	PW-179	PW-179	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	十分な基盤が整えば新しいprofessional leagueが稀に誕生する	PASS
CANDIDATE_CONFLICT-PNC-009-PW-180	CANDIDATE_CONFLICT	PNC-009	PW-180	PW-180	RETAINED_SEMANTICALLY_CONSISTENT	WORLD_GROWTH	league縮小/統合/停滞も可能にして世界全体無限成長を防ぐ	PASS
CANDIDATE_CONFLICT-PNC-009-PW-203	CANDIDATE_CONFLICT	PNC-009	PW-203	PW-203	RETAINED_SEMANTICALLY_CONSISTENT	GOVERNANCE	league/地区/CS/Japan Series/interleague/試合数を変更可能	PASS
