pair_id,speed_threshold_kmh,age_band,age_max_gap_years,group_comparison,left_player_id,left_player,left_team,left_group,left_position,left_age,left_sprint_kmh,left_powerpro_2026,left_residual_a,left_residual_b,right_player_id,right_player,right_team,right_group,right_position,right_age,right_sprint_kmh,right_powerpro_2026,right_residual_a,right_residual_b,sprint_speed_gap_kmh,age_gap_years,powerpro_left_minus_right,residual_a_left_minus_right,residual_b_left_minus_right
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0175,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,01705130,栗原 陵矢,福岡ソフトバンクホークス,CORNER_CATCHER,3B,,31.3,59,4,4,0.2,,8,-6,-6
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0176,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,73175151,柳町 達,福岡ソフトバンクホークス,MIDDLE_PREMIUM,RF,,31.5,67,-2,-2,41745135,近藤 健介,福岡ソフトバンクホークス,CORNER_CATCHER,LF,,31.2,64,-2,-2,0.3,,3,0,0
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0177,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,91495139,森 友哉,オリックス・バファローズ,CORNER_CATCHER,C,,31.2,65,-3,-3,0.2,,0,2,2
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0178,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,71475132,西川 龍馬,オリックス・バファローズ,CORNER_CATCHER,LF,,31.1,72,-11,-11,0.3,,-7,10,10
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0179,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,41545136,清宮 幸太郎,北海道日本ハムファイターズ,CORNER_CATCHER,1B,,31.7,56,10,10,0.3,,9,-11,-11
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0180,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,31435138,野村 佑希,北海道日本ハムファイターズ,CORNER_CATCHER,LF,,31.7,52,14,14,0.3,,13,-15,-15
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0181,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,63065155,ポランコ,千葉ロッテマリーンズ,CORNER_CATCHER,LF,,31.1,63,-2,0,0.3,,2,1,-1
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0182,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,71075151,佐藤 都志也,千葉ロッテマリーンズ,CORNER_CATCHER,C,,31.3,71,-8,-8,0.1,,-6,7,7
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0183,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,43745150,ファビアン,広島東洋カープ,CORNER_CATCHER,LF,,31.4,61,3,3,0,,4,-4,-4
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0184,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,31135133,秋山 翔吾,広島東洋カープ,CORNER_CATCHER,LF,,31.6,77,-11,-10,0.2,,-12,10,9
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0185,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,01705130,栗原 陵矢,福岡ソフトバンクホークス,CORNER_CATCHER,3B,,31.3,59,4,4,0.1,,6,-5,-5
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0186,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,81885155,正木 智也,福岡ソフトバンクホークス,CORNER_CATCHER,1B,,31.1,48,13,13,0.3,,17,-14,-14
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0187,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21425116,丸 佳浩,読売ジャイアンツ,MIDDLE_PREMIUM,RF,,31.4,65,-1,-1,41745135,近藤 健介,福岡ソフトバンクホークス,CORNER_CATCHER,LF,,31.2,64,-2,-2,0.2,,1,1,1
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0188,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51955159,佐々木 俊輔,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,33,76,2,2,81685157,福永 裕基,中日ドラゴンズ,CORNER_CATCHER,3B,,33,64,14,14,0,,12,-12,-12
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0189,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51955159,佐々木 俊輔,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,33,76,2,2,31835134,細川 成也,中日ドラゴンズ,CORNER_CATCHER,LF,,32.7,60,15,15,0.3,,16,-13,-13
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0190,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,51955159,佐々木 俊輔,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,33,76,2,2,21925151,郡司 裕也,北海道日本ハムファイターズ,CORNER_CATCHER,3B,,32.7,61,14,14,0.3,,15,-12,-12
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0191,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,91495139,森 友哉,オリックス・バファローズ,CORNER_CATCHER,C,,31.2,65,-3,-3,0.2,,4,-2,-2
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0192,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,71475132,西川 龍馬,オリックス・バファローズ,CORNER_CATCHER,LF,,31.1,72,-11,-11,0.3,,-3,6,6
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0193,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,41545136,清宮 幸太郎,北海道日本ハムファイターズ,CORNER_CATCHER,1B,,31.7,56,10,10,0.3,,13,-15,-15
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0194,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,31435138,野村 佑希,北海道日本ハムファイターズ,CORNER_CATCHER,LF,,31.7,52,14,14,0.3,,17,-19,-19
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0195,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,63065155,ポランコ,千葉ロッテマリーンズ,CORNER_CATCHER,LF,,31.1,63,-2,0,0.3,,6,-3,-5
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0196,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,71075151,佐藤 都志也,千葉ロッテマリーンズ,CORNER_CATCHER,C,,31.3,71,-8,-8,0.1,,-2,3,3
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0197,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,43745150,ファビアン,広島東洋カープ,CORNER_CATCHER,LF,,31.4,61,3,3,0,,8,-8,-8
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0198,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,31135133,秋山 翔吾,広島東洋カープ,CORNER_CATCHER,LF,,31.6,77,-11,-10,0.2,,-8,6,5
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0199,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,01705130,栗原 陵矢,福岡ソフトバンクホークス,CORNER_CATCHER,3B,,31.3,59,4,4,0.1,,10,-9,-9
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0200,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,81885155,正木 智也,福岡ソフトバンクホークス,CORNER_CATCHER,1B,,31.1,48,13,13,0.3,,21,-18,-18
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0201,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,21625135,松本 剛,読売ジャイアンツ,MIDDLE_PREMIUM,CF,,31.4,69,-5,-5,41745135,近藤 健介,福岡ソフトバンクホークス,CORNER_CATCHER,LF,,31.2,64,-2,-2,0.2,,5,-3,-3
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0202,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31535138,小幡 竜平,阪神タイガース,MIDDLE_PREMIUM,SS,,32.8,77,-1,-1,81685157,福永 裕基,中日ドラゴンズ,CORNER_CATCHER,3B,,33,64,14,14,0.2,,13,-15,-15
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0203,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31535138,小幡 竜平,阪神タイガース,MIDDLE_PREMIUM,SS,,32.8,77,-1,-1,31835134,細川 成也,中日ドラゴンズ,CORNER_CATCHER,LF,,32.7,60,15,15,0.1,,17,-16,-16
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0204,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31535138,小幡 竜平,阪神タイガース,MIDDLE_PREMIUM,SS,,32.8,77,-1,-1,21925151,郡司 裕也,北海道日本ハムファイターズ,CORNER_CATCHER,3B,,32.7,61,14,14,0.1,,16,-15,-15
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0205,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31535138,小幡 竜平,阪神タイガース,MIDDLE_PREMIUM,SS,,32.8,77,-1,-1,11515139,岡 大海,千葉ロッテマリーンズ,CORNER_CATCHER,1B,,32.6,82,-7,-7,0.2,,-5,6,6
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0206,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31735138,木浪 聖也,阪神タイガース,MIDDLE_PREMIUM,SS,,30,59,-8,-8,03505133,ソト,千葉ロッテマリーンズ,CORNER_CATCHER,1B,,30.1,40,12,12,0.1,,19,-20,-20
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0207,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31735138,木浪 聖也,阪神タイガース,MIDDLE_PREMIUM,SS,,30,59,-8,-8,73175138,渡邊 佳明,東北楽天ゴールデンイーグルス,CORNER_CATCHER,1B,,30.3,50,4,4,0.3,,9,-12,-12
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0208,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31735138,木浪 聖也,阪神タイガース,MIDDLE_PREMIUM,SS,,30,59,-8,-8,51455137,宮﨑 敏郎,横浜DeNAベイスターズ,CORNER_CATCHER,3B,,30.3,33,21,21,0.3,,26,-29,-29
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0209,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31735138,木浪 聖也,阪神タイガース,MIDDLE_PREMIUM,SS,,30,59,-8,-8,41945131,筒香 嘉智,横浜DeNAベイスターズ,CORNER_CATCHER,3B,,30.2,45,8,8,0.2,,14,-16,-16
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0210,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31735138,木浪 聖也,阪神タイガース,MIDDLE_PREMIUM,SS,,30,59,-8,-8,81385151,海野 隆司,福岡ソフトバンクホークス,CORNER_CATCHER,C,,30.3,52,2,2,0.3,,7,-10,-10
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0211,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,31735138,木浪 聖也,阪神タイガース,MIDDLE_PREMIUM,SS,,30,59,-8,-8,11915132,坂本 誠志郎,阪神タイガース,CORNER_CATCHER,C,,30.2,56,-3,-3,0.2,,3,-5,-5
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0212,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,41645139,若月 健矢,オリックス・バファローズ,CORNER_CATCHER,C,,30.7,48,9,9,0.2,,12,-13,-13
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0213,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,91195151,石川 昂弥,中日ドラゴンズ,CORNER_CATCHER,3B,,30.6,41,16,16,0.1,,19,-20,-20
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0214,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,81785155,古賀 悠斗,埼玉西武ライオンズ,CORNER_CATCHER,C,,30.6,47,10,10,0.1,,13,-14,-14
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0215,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,11915134,坂倉 将吾,広島東洋カープ,CORNER_CATCHER,1B,,30.6,68,-11,-11,0.1,,-8,7,7
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0216,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,53755153,サンタナ,東京ヤクルトスワローズ,CORNER_CATCHER,LF,,30.8,47,11,11,0.3,,13,-15,-15
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0217,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,51255118,中村 悠平,東京ヤクルトスワローズ,CORNER_CATCHER,C,,30.4,56,-1,-1,0.1,,4,-3,-3
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0218,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,71375138,太田 光,東北楽天ゴールデンイーグルス,CORNER_CATCHER,C,,30.5,44,12,12,0,,16,-16,-16
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0219,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,51155118,浅村 栄斗,東北楽天ゴールデンイーグルス,CORNER_CATCHER,1B,,30.5,35,21,21,0,,25,-25,-25
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0220,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,73175138,渡邊 佳明,東北楽天ゴールデンイーグルス,CORNER_CATCHER,1B,,30.3,50,4,4,0.2,,10,-8,-8
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0221,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,91995134,佐野 恵太,横浜DeNAベイスターズ,CORNER_CATCHER,1B,,30.6,48,9,9,0.1,,12,-13,-13
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0222,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,51455137,宮﨑 敏郎,横浜DeNAベイスターズ,CORNER_CATCHER,3B,,30.3,33,21,21,0.2,,27,-25,-25
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0223,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,41945131,筒香 嘉智,横浜DeNAベイスターズ,CORNER_CATCHER,3B,,30.2,45,8,8,0.3,,15,-12,-12
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0224,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,81385151,海野 隆司,福岡ソフトバンクホークス,CORNER_CATCHER,C,,30.3,52,2,2,0.2,,8,-6,-6
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0225,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,11915132,坂本 誠志郎,阪神タイガース,CORNER_CATCHER,C,,30.2,56,-3,-3,0.3,,4,-1,-1
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0226,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,21325134,大山 悠輔,阪神タイガース,CORNER_CATCHER,1B,,30.5,58,-2,-2,0,,2,-2,-2
MIDDLE_PREMIUM_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0227,0.3,AGE_UNRESTRICTED,,MIDDLE_PREMIUM_MINUS_CORNER_CATCHER,43145157,森下 翔太,阪神タイガース,MIDDLE_PREMIUM,RF,,30.5,60,-4,-4,21325139,梅野 隆太郎,阪神タイガース,CORNER_CATCHER,C,,30.6,57,0,0,0.1,,3,-4,-4
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0001,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,11815130,宗 佑磨,オリックス・バファローズ,CORNER_CATCHER,3B,,31.9,76,-8,-8,0.2,,-12,10,10
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0002,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,41545136,清宮 幸太郎,北海道日本ハムファイターズ,CORNER_CATCHER,1B,,31.7,56,10,10,0,,8,-8,-8
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0003,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,31435138,野村 佑希,北海道日本ハムファイターズ,CORNER_CATCHER,LF,,31.7,52,14,14,0,,12,-12,-12
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0004,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,91895138,山口 航輝,千葉ロッテマリーンズ,CORNER_CATCHER,LF,,31.9,52,16,16,0.2,,12,-14,-14
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0005,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,43745150,ファビアン,広島東洋カープ,CORNER_CATCHER,LF,,31.4,61,3,3,0.3,,3,-1,-1
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0006,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,53955150,モンテロ,広島東洋カープ,CORNER_CATCHER,1B,,31.9,49,19,3,0.2,,15,-17,-1
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0007,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91395138,太田 椋,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.7,64,2,2,31135133,秋山 翔吾,広島東洋カープ,CORNER_CATCHER,LF,,31.6,77,-11,-10,0.1,,-13,13,12
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0008,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,11815130,宗 佑磨,オリックス・バファローズ,CORNER_CATCHER,3B,,31.9,76,-8,-8,0.3,,0,-2,-2
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0009,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,41545136,清宮 幸太郎,北海道日本ハムファイターズ,CORNER_CATCHER,1B,,31.7,56,10,10,0.1,,20,-20,-20
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0010,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,31435138,野村 佑希,北海道日本ハムファイターズ,CORNER_CATCHER,LF,,31.7,52,14,14,0.1,,24,-24,-24
MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER|0.3|AGE_UNRESTRICTED|0011,0.3,AGE_UNRESTRICTED,,MIDDLE_NEUTRAL_MINUS_CORNER_CATCHER,91495130,西野 真弘,オリックス・バファローズ,MIDDLE_NEUTRAL,2B,,31.6,76,-10,-10,71075151,佐藤 都志也,千葉ロッテマリーンズ,CORNER_CATCHER,C,,31.3,71,-8,-8,0.3,,5,-2,-2
